County,FACILITY NAME,COUNTY,FACILITY ID,AVAILABLE BEDS,AVAILABLE BEDS CAPABLE OF ISOLATION,NEW CONFIRMED POSITIVE RESIDENTS ,CURRENT ACTIVE CASES RESIDENTS ,CUMULATIVE POSITIVE RESIDENTS ,COVID-RELATED RESIDENT DEATHS,NEW CONFIRMED POSITIVE HCW   ,CURRENT ACTIVE HCW,CUMULATIVE POSITIVE HCW ,COVID-RELATED HCW DEATHS 
Sierra,EASTERN PLUMAS HOSPITAL - LOYALTON CAMPUS D/P SNF,SIERRA,230000330,15,8,0,0,17,<11,0,0,18,0
Siskiyou,SHASTA VIEW ESTATES,SISKIYOU,230000043,39,12,0,0,11,<11,0,0,40,<11
Solano,FAIRFIELD POST-ACUTE REHAB,SOLANO,110000018,28,3,0,0,35,<11,0,0,59,0
Solano,GREENFIELD CARE CENTER OF FAIRFIELD,SOLANO,110000077,40,15,0,0,29,<11,0,0,23,0
Solano,HEARTWOOD AVENUE HEALTHCARE,SOLANO,110000030,32,3,0,0,48,<11,0,0,36,0
Solano,LA MARIPOSA CARE & REHABILITATION CENTER,SOLANO,110000031,52,0,0,0,87,<11,0,0,23,0
Solano,LAUREL CREEK HEALTH CENTER,SOLANO,110000863,32,11,0,0,16,<11,0,<11,54,0
Solano,ORCHARD POST ACUTE CARE,SOLANO,110000084,45,5,0,0,50,11,0,0,28,0
Solano,SPRINGS ROAD HEALTHCARE,SOLANO,110000074,27,0,0,0,11,0,0,<11,17,0
Solano,VACAVILLE CONVALESCENT AND REHABILITATION CENTER,SOLANO,110000467,38,3,0,0,15,<11,0,0,39,0
Solano,WINDSOR VALLEJO NURSING & REHABILITATION CENTER,SOLANO,110000013,28,6,0,0,185,13,0,0,118,0
Sonoma,APPLE VALLEY POST-ACUTE REHAB,SONOMA,10000026,23,6,0,0,18,0,0,0,49,0
Sonoma,ARBOL RESIDENCES OF SANTA ROSA,SONOMA,10001140,23,3,0,0,<11,0,0,0,19,0
Sonoma,BROADWAY VILLA POST ACUTE,SONOMA,10000066,60,4,0,0,114,14,0,<11,71,0
Sonoma,CLOVERDALE HEALTHCARE CENTER,SONOMA,10000037,33,0,0,0,70,11,0,0,63,0
Sonoma,CREEKSIDE REHABILITATION & BEHAVIORAL HEALTH,SONOMA,10000003,54,9,0,0,204,<11,0,0,161,<11
Sonoma,EMPRES POST ACUTE REHABILITATION,SONOMA,10000028,11,2,0,0,59,<11,0,0,53,0
Sonoma,HEALDSBURG DISTRICT HOSPITAL D/P SNF,SONOMA,110000702,4,2,0,0,0,0,0,0,13,0
Sonoma,HEALDSBURG SENIOR LIVING COMMUNITY,SONOMA,10000029,19,0,0,0,<11,<11,0,0,16,0
Sonoma,HILLCREST POST ACUTE,SONOMA,10000079,17,0,0,0,29,<11,0,0,35,0
Sonoma,NORTHVINE POSTACUTE CARE,SONOMA,10000059,20,2,0,0,25,<11,0,0,31,0
Sonoma,PARK VIEW POST ACUTE,SONOMA,10000043,8,0,0,0,104,12,0,0,97,0
Sonoma,PETALUMA POST-ACUTE REHAB,SONOMA,10000052,12,9,0,0,49,<11,0,<11,57,0
Sonoma,SANTA ROSA MEMORIAL HOSPITAL D/P SNF,SONOMA,140001278,0,0,0,0,0,0,0,0,0,0
Sonoma,SANTA ROSA POST ACUTE,SONOMA,10000033,8,6,0,0,43,<11,0,0,16,0
Sonoma,SONOMA POST ACUTE,SONOMA,10000034,5,3,0,0,53,<11,0,0,47,0
Sonoma,SPRING LAKE VILLAGE,SONOMA,10000208,34,5,0,0,<11,0,0,0,18,0
Sonoma,SUMMERFIELD HEALTHCARE CENTER,SONOMA,10000076,30,15,0,0,59,<11,0,0,38,0
Sonoma,VALLEY OF THE MOON POST ACUTE,SONOMA,110000233,2,2,0,0,<11,0,0,0,12,0
Sonoma,VINEYARD POST ACUTE,SONOMA,10000001,9,20,0,0,91,<11,0,<11,48,0
Sonoma,WINDSOR CARE CENTER OF PETALUMA,SONOMA,10000005,18,3,0,0,77,<11,0,0,47,0
Stanislaus,ACACIA PARK NURSING & REHABILITATION CENTER,STANISLAUS,100000042,56,12,0,0,49,<11,0,0,82,0
Stanislaus,BRANDEL MANOR,STANISLAUS,30000852,24,24,0,<11,96,14,0,<11,93,0
Stanislaus,CASA DE MODESTO,STANISLAUS,100000031,28,6,0,0,42,14,0,<11,87,0
Stanislaus,CENTRAL VALLEY POST ACUTE,STANISLAUS,30000088,12,0,0,0,64,<11,0,<11,76,0
Stanislaus,CERES POSTACUTE CARE,STANISLAUS,30000066,7,2,0,0,29,<11,0,0,28,0
Stanislaus,COVENANT VILLAGE CARE CENTER,STANISLAUS,30001657,9,0,0,0,30,<11,0,0,56,0
Stanislaus,CRESTWOOD MANOR,STANISLAUS,100000036,47,22,0,0,81,13,<11,<11,154,0
Stanislaus,ENGLISH OAKS CONVALESCENT & REHABILITATION HOSPITAL,STANISLAUS,100000051,63,8,0,<11,91,<11,0,<11,164,0
Stanislaus,GARDEN CITY HEALTHCARE CENTER,STANISLAUS,100000055,2,2,0,0,165,<11,0,0,92,0
Stanislaus,HY-LOND HEALTH CARE CENTER - MODESTO,STANISLAUS,100000072,26,3,0,0,201,20,0,<11,127,<11
Stanislaus,MAIN WEST POSTACUTE CARE,STANISLAUS,30000050,20,12,0,0,106,<11,0,<11,77,0
Stanislaus,MODESTO POST ACUTE CENTER,STANISLAUS,100000107,16,3,0,0,145,13,0,0,68,0
Stanislaus,NORTH STARR POSTACUTE CARE,STANISLAUS,30000016,9,4,0,0,70,0,0,0,87,0
Stanislaus,OAKDALE NURSING AND REHABILITATION CENTER,STANISLAUS,30000079,51,10,<11,0,78,<11,0,0,105,0
Stanislaus,SAN LUIS CARE CENTER,STANISLAUS,30000096,6,7,0,0,42,<11,0,0,55,0
Stanislaus,TURLOCK NURSING AND REHABILITATION CENTER,STANISLAUS,30000288,22,6,0,11,219,50,0,<11,125,0
Stanislaus,VALLEY SKILLED NURSING CENTER,STANISLAUS,100000026,12,12,0,0,73,<11,0,0,75,0
Stanislaus,VINTAGE FAIRE NURSING & REHABILITATION CENTER,STANISLAUS,100000851,14,5,0,0,74,11,0,0,83,0
Stanislaus,WINDSOR POST-ACUTE HEALTHCARE CENTER OF MODESTO,STANISLAUS,100000038,35,0,0,0,172,<11,0,<11,109,0
Sutter,BRIDGEVIEW POST ACUTE,SUTTER,230000284,39,0,0,<11,97,<11,0,<11,38,0
Sutter,RIVER VALLEY CARE CENTER,SUTTER,230000460,15,8,0,0,105,14,0,<11,168,0
Sutter,THE FOUNTAINS,SUTTER,230000370,1,0,0,0,119,<11,0,<11,115,0
Sutter,YUBA CITY POST ACUTE,SUTTER,230000275,7,15,0,<11,85,<11,0,0,65,0
Tehama,BRENTWOOD POST ACUTE,TEHAMA,230000027,12,12,0,0,<11,<11,0,0,16,0
Tehama,RED BLUFF HEALTH CARE CENTER,TEHAMA,230000028,13,1,0,<11,76,12,0,0,44,0
Trinity,TRINITY HOSPITAL SKILLED NURSING FACILITY,TRINITY,230000197,0,1,0,0,<11,<11,0,0,28,0
Tulare,DELTA NURSING & REHABILITATION CENTER,TULARE,120001402,4,1,0,0,26,<11,0,<11,33,0
Tulare,DINUBA HEALTHCARE,TULARE,120001440,8,8,<11,<11,108,18,0,<11,93,0
Tulare,GATEWAY POST ACUTE,TULARE,120001421,5,2,0,0,32,<11,0,0,60,0
Tulare,KAWEAH HEALTH MEDICAL CENTER D/P SNF,TULARE,120001451,7,7,0,<11,11,0,0,0,64,0
Tulare,KAWEAH HEALTH SKILLED NURSING CENTER,TULARE,120001449,14,0,0,0,22,0,0,<11,71,<11
Tulare,KAWEAH MANOR CONVALESCENT HOSPITAL,TULARE,120001472,27,0,0,0,92,<11,0,<11,110,0
Tulare,LINDSAY GARDENS NURSING & REHABILITATION,TULARE,120001526,18,6,0,0,80,<11,0,0,43,0
Tulare,LINWOOD MEADOWS CARE CENTER,TULARE,120001477,18,2,0,0,149,22,0,<11,100,0
Tulare,MERRITT MANOR CONVALESCENT HOSPITAL,TULARE,120001462,32,10,0,0,122,15,0,<11,114,0
Tulare,PORTERVILLE CONVALESCENT HOSPITAL,TULARE,120001522,31,31,0,0,88,37,0,0,77,0
Tulare,PORTERVILLE DEVELOPMENTAL CENTER D/P SNF,TULARE,170001876,0,0,0,0,0,0,0,0,0,0
Tulare,REDWOOD SPRINGS HEALTHCARE CENTER,TULARE,120001469,24,15,0,0,246,30,0,<11,188,0
Tulare,SEQUOIA TRANSITIONAL CARE,TULARE,120001474,17,4,0,<11,114,<11,0,<11,56,0
Tulare,SIERRA VALLEY REHABILITATION CENTER,TULARE,120001442,42,0,0,0,123,<11,<11,<11,113,0
Tulare,SIERRA VIEW MEDICAL CENTER,TULARE,120001466,3,1,0,0,<11,<11,0,<11,34,0
Tulare,TULARE NURSING & REHABILITATION CENTER,TULARE,120001408,32,6,0,0,25,<11,0,0,41,0
Tulare,TWIN OAKS REHABILITATION & NURSING CENTER,TULARE,630012057,26,26,0,0,60,12,0,0,84,0
Tulare,WESTGATE GARDENS CARE CENTER,TULARE,120001431,8,2,<11,<11,142,18,0,<11,165,0
Tuolumne,ADVENTIST HEALTH SONORA - D/P SNF (UNIT 6),TUOLUMNE,30000023,9,0,0,0,26,<11,<11,<11,41,0
Tuolumne,ADVENTIST HEALTH SONORA - D/P SNF (UNIT 7),TUOLUMNE,630014616,10,0,0,<11,<11,0,<11,<11,29,0
Tuolumne,AVALON CARE CENTER - SONORA,TUOLUMNE,30001615,87,10,0,0,82,15,0,0,75,0
Ventura,ALTA CAMARILLO HEALTHCARE CENTER,VENTURA,50001383,4,0,0,0,<11,0,0,0,33,0
Ventura,CAMARILLO HEALTHCARE CENTER,VENTURA,50000006,8,3,0,0,109,16,0,<11,73,0
Ventura,COASTAL VIEW HEALTHCARE CENTER,VENTURA,50000066,13,0,0,0,37,<11,0,<11,50,0
Ventura,GLENWOOD CARE CENTER,VENTURA,50000050,2,2,0,<11,67,0,0,0,57,0
Ventura,"GREENFIELD CARE CENTER OF FILLMORE, LLC",VENTURA,50000049,36,6,0,0,65,18,0,0,85,0
Ventura,MARY HEALTH OF THE SICK CONVALESCENT & NURSING HOSPITAL,VENTURA,50000055,22,2,0,0,13,<11,0,0,29,0
Ventura,MAYWOOD ACRES HEALTHCARE,VENTURA,50000056,37,1,0,0,85,<11,0,0,28,0
Ventura,OAKVIEW SKILLED NURSING,VENTURA,630011658,10,4,0,0,14,0,0,<11,80,0
Ventura,OJAI HEALTH & REHABILITATION,VENTURA,50000043,5,0,0,0,73,<11,0,0,56,0
Ventura,OJAI VALLEY COMMUNITY SKILLED NURSING FACILITY,VENTURA,50000141,9,1,0,0,<11,0,0,0,18,0
Ventura,OXNARD MANOR HEALTHCARE CENTER,VENTURA,50000058,21,14,0,0,85,<11,0,0,55,0
Ventura,SANTA PAULA POST ACUTE CENTER,VENTURA,50000068,22,4,0,0,52,<11,0,0,56,0
Ventura,SHORELINE CARE CENTER,VENTURA,50000002,54,9,0,0,164,29,0,<11,152,0
Ventura,SIMI VALLEY CARE CENTER,VENTURA,50000070,20,10,0,0,59,<11,0,0,53,0
Ventura,ST JOHNS PLEASANT VALLEY HOSPITAL D/P SNF,VENTURA,50000248,3,2,0,0,24,0,0,<11,114,0
Ventura,"THOUSAND OAKS POST ACUTE, LLC",VENTURA,50000067,28,0,0,0,70,<11,0,0,82,0
Ventura,VENTURA POST ACUTE,VENTURA,50000072,16,2,0,0,68,<11,0,<11,77,0
Ventura,VICTORIA CARE CENTER,VENTURA,50000595,24,19,0,<11,163,13,0,<11,122,<11
Ventura,WINDSOR TERRACE OF WESTLAKE VILLAGE,VENTURA,50001409,13,5,0,0,60,<11,0,<11,64,0
Yolo,ALDERSON CONVALESCENT HOSPITAL,YOLO,100000030,40,19,0,0,108,20,0,<11,84,0
Yolo,COTTONWOOD HEALTH CARE CENTER,YOLO,30001817,15,15,0,0,62,<11,0,<11,71,0
Yolo,COURTYARD HEALTH CARE CENTER,YOLO,30001815,34,34,0,0,44,<11,0,0,50,<11
Yolo,RIVER BEND NURSING CENTER,YOLO,100000027,40,16,0,0,66,<11,0,0,90,0
Yolo,STOLLWOOD CONVALESCENT HOSPITAL,YOLO,100000100,48,4,0,0,32,15,0,0,14,<11
Yolo,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS,YOLO,100001676,9,7,0,0,<11,0,0,0,23,0
Yolo,WOODLAND SKILLED NURSING FACILITY,YOLO,30001812,16,0,0,0,74,<11,0,0,21,0
Yuba,MARYSVILLE POST-ACUTE,YUBA,230000278,10,4,0,<11,69,<11,0,<11,88,0
