Price,Age,Mileage,MPG,KBB Price,CR Reliability Score
2710.00,19.00,161.60,32.00,2100.00,0.80
14216.00,4.00,42.20,40.00,11000.00,0.83
2509.00,21.00,160.20,26.00,1900.00,0.73
1969.00,23.00,171.60,18.00,1200.00,0.74
10351.00,7.00,81.80,23.00,8000.00,0.70
7644.00,10.00,106.30,23.00,5900.00,0.75
1716.00,23.00,175.80,31.00,800.00,0.93
9864.00,7.00,95.30,18.00,7600.00,0.59
15416.00,2.00,33.00,37.00,11900.00,0.92
13405.00,4.00,40.10,17.00,10400.00,0.93
2346.00,22.00,168.40,39.00,1800.00,0.71
7815.00,9.00,109.50,29.00,6100.00,0.62
3750.00,18.00,153.00,26.00,2900.00,0.61
9467.00,8.00,99.20,35.00,7300.00,0.55
2078.00,20.00,171.80,29.00,1600.00,0.88
13369.00,5.00,54.80,31.00,10400.00,0.68
9270.00,8.00,105.40,22.00,7200.00,0.65
17292.00,1.00,21.40,34.00,13400.00,0.69
3245.00,18.00,164.60,26.00,2500.00,0.54
15542.00,3.00,44.70,39.00,12000.00,0.74
3596.00,17.00,161.60,18.00,2300.00,0.58
4174.00,14.00,142.30,37.00,2600.00,0.75
9830.00,8.00,96.60,20.00,7600.00,0.92
3449.00,15.00,155.40,26.00,1500.00,0.48
7799.00,9.00,116.10,18.00,6000.00,0.86
5718.00,13.00,140.20,33.00,4400.00,0.89
2148.00,24.00,170.60,29.00,1700.00,0.49
2061.00,22.00,172.70,31.00,1600.00,0.50
14764.00,4.00,38.20,33.00,11400.00,0.80
13647.00,4.00,56.90,37.00,10600.00,0.94
7593.00,10.00,124.80,38.00,5900.00,0.51
10939.00,6.00,75.00,25.00,8500.00,0.76
2086.00,21.00,162.50,24.00,1600.00,0.83
3549.00,17.00,159.00,39.00,2700.00,0.89
3985.00,15.00,162.50,29.00,3100.00,0.57
10192.00,7.00,94.10,33.00,7900.00,0.45
10434.00,7.00,86.30,38.00,8100.00,0.91
11050.00,7.00,79.30,29.00,8600.00,0.58
3387.00,17.00,155.80,37.00,2600.00,0.75
3989.00,16.00,154.50,21.00,3100.00,0.49
1786.00,25.00,178.00,24.00,1100.00,0.68
2298.00,21.00,159.60,20.00,1800.00,0.58
6369.00,12.00,128.10,18.00,4900.00,0.82
11941.00,6.00,79.40,37.00,9200.00,0.70
13434.00,5.00,54.90,39.00,12000.00,0.94
16337.00,3.00,30.80,31.00,12700.00,0.77
7091.00,11.00,114.60,29.00,5500.00,0.64
12768.00,5.00,67.00,24.00,9900.00,0.57
1950.00,23.00,171.20,37.00,1500.00,0.51
3488.00,15.00,164.40,37.00,2200.00,0.69
2020.00,24.00,171.50,23.00,1300.00,0.93
5945.00,12.00,143.20,36.00,4600.00,0.46
2048.00,20.00,172.30,25.00,1300.00,0.95
15927.00,2.00,32.60,27.00,14200.00,0.86
4800.00,14.00,141.60,27.00,3700.00,0.82
1975.00,23.00,177.80,19.00,1500.00,0.48
3354.00,16.00,150.60,25.00,2100.00,0.57
7321.00,10.00,121.40,36.00,5700.00,0.81
5909.00,13.00,142.90,32.00,4600.00,0.47
6012.00,12.00,129.40,26.00,4700.00,0.88
16809.00,2.00,19.20,24.00,13000.00,0.67
2261.00,19.00,168.50,30.00,1800.00,0.52
1938.00,20.00,172.10,24.00,1500.00,0.82
2035.00,22.00,173.50,39.00,1300.00,0.68
2139.00,24.00,168.80,21.00,1400.00,0.55
2258.00,22.00,171.30,22.00,1700.00,0.61
2261.00,20.00,159.90,37.00,1800.00,0.77
17224.00,2.00,17.10,19.00,13300.00,0.72
16479.00,2.00,21.80,36.00,12800.00,0.57
8643.00,9.00,109.10,24.00,6700.00,0.75
5648.00,12.00,136.70,18.00,4400.00,0.87
4173.00,14.00,143.30,24.00,3200.00,0.89
2123.00,23.00,161.50,24.00,1600.00,0.54
5614.00,13.00,148.10,25.00,2500.00,0.54
6528.00,12.00,125.50,27.00,5100.00,0.46
2319.00,23.00,168.30,17.00,1800.00,0.71
3598.00,18.00,154.00,38.00,2800.00,0.90
7349.00,10.00,123.80,39.00,5700.00,0.84
2447.00,19.00,169.00,36.00,1100.00,0.53
1614.00,25.00,188.30,38.00,1000.00,0.68
3684.00,16.00,155.60,21.00,2900.00,0.81
2600.00,22.00,160.10,38.00,2000.00,0.79
3477.00,17.00,162.90,19.00,1600.00,0.73
11407.00,6.00,78.40,28.00,8800.00,0.47
2245.00,24.00,168.10,23.00,1700.00,0.53
14024.00,4.00,40.70,20.00,10900.00,0.91
5331.00,13.00,149.80,24.00,4100.00,0.62
13551.00,4.00,49.20,32.00,10500.00,0.48
2409.00,19.00,170.90,32.00,1900.00,0.51
7110.00,11.00,121.90,38.00,4500.00,0.81
5857.00,12.00,131.20,25.00,4500.00,0.65
9922.00,8.00,94.00,18.00,7700.00,0.85
1977.00,24.00,178.90,24.00,1500.00,0.50
3564.00,17.00,158.00,25.00,2800.00,0.84
2717.00,19.00,166.30,30.00,1700.00,0.47
3169.00,18.00,163.20,23.00,1400.00,0.83
3738.00,16.00,153.80,26.00,2900.00,0.46
2009.00,24.00,169.40,19.00,1600.00,0.71
10201.00,7.00,90.70,17.00,7900.00,0.74
3905.00,14.00,155.10,27.00,1700.00,0.47
16318.00,2.00,31.40,20.00,12600.00,0.67
2705.00,19.00,170.10,30.00,2100.00,0.89
7370.00,10.00,112.70,39.00,5700.00,0.53
6738.00,11.00,131.30,38.00,4300.00,0.91
2307.00,21.00,157.70,29.00,1800.00,0.52
2487.00,19.00,173.20,21.00,1900.00,0.68
2641.00,19.00,159.90,37.00,2000.00,0.61
13710.00,4.00,46.40,36.00,10600.00,0.52
3610.00,15.00,153.40,31.00,2800.00,0.54
13670.00,4.00,50.30,35.00,10600.00,0.66
13986.00,4.00,41.20,30.00,10800.00,0.92
2347.00,20.00,156.60,26.00,1800.00,0.67
2194.00,20.00,171.50,29.00,1000.00,0.67
3213.00,16.00,160.80,22.00,2500.00,0.60
15437.00,2.00,28.00,32.00,12000.00,0.75
5714.00,12.00,142.70,28.00,3600.00,0.49
7067.00,11.00,115.40,37.00,5500.00,0.81
11068.00,6.00,78.40,23.00,8600.00,0.50
9395.00,8.00,99.70,38.00,7300.00,0.53
16270.00,3.00,30.20,20.00,12600.00,0.75
1889.00,23.00,179.00,30.00,1500.00,0.45
3279.00,16.00,155.30,23.00,2500.00,0.55
15873.00,2.00,31.90,19.00,12300.00,0.94
16442.00,2.00,27.30,19.00,12700.00,0.52
11941.00,6.00,65.10,34.00,9200.00,0.58
7147.00,10.00,121.20,40.00,5500.00,0.94
2207.00,24.00,177.60,37.00,1700.00,0.58
9785.00,8.00,93.20,38.00,7600.00,0.66
2388.00,25.00,171.10,23.00,1800.00,0.53
2049.00,20.00,173.10,24.00,1600.00,0.68
3454.00,18.00,150.60,18.00,2700.00,0.77
13409.00,4.00,51.90,33.00,10400.00,0.80
2196.00,21.00,156.40,37.00,1700.00,0.88
11541.00,6.00,73.40,32.00,8900.00,0.66
17888.00,1.00,10.60,18.00,13900.00,0.94
2831.00,19.00,165.20,35.00,2200.00,0.81
9932.00,7.00,96.00,25.00,7700.00,0.81
16106.00,2.00,29.60,25.00,12500.00,0.47
16587.00,1.00,19.70,20.00,12800.00,0.68
9232.00,8.00,94.40,25.00,7200.00,0.90
2102.00,22.00,165.60,31.00,1600.00,0.89
5687.00,13.00,138.70,40.00,4400.00,0.61
15374.00,3.00,37.70,37.00,11900.00,0.53
12034.00,5.00,63.40,31.00,9300.00,0.67
3898.00,17.00,158.20,26.00,3000.00,0.87
2507.00,23.00,161.50,33.00,1900.00,0.67
7799.00,10.00,116.40,36.00,6000.00,0.91
4212.00,15.00,148.50,18.00,2700.00,0.66
3779.00,16.00,152.40,31.00,2900.00,0.52
13563.00,4.00,47.80,33.00,10500.00,0.61
14396.00,4.00,41.30,26.00,11200.00,0.67
12242.00,6.00,66.20,31.00,9500.00,0.60
2280.00,20.00,172.80,38.00,1800.00,0.45
16504.00,1.00,23.70,22.00,12800.00,0.64
13326.00,4.00,39.70,39.00,10300.00,0.94
15527.00,3.00,33.30,25.00,12000.00,0.62
2020.00,20.00,166.10,28.00,1600.00,0.72
15853.00,2.00,29.90,23.00,12300.00,0.82
7235.00,11.00,118.00,27.00,5600.00,0.50
17886.00,1.00,12.90,33.00,17900.00,0.50
9396.00,8.00,89.00,18.00,7300.00,0.71
3535.00,18.00,157.30,30.00,2700.00,0.68
3737.00,17.00,153.00,31.00,2900.00,0.71
2436.00,23.00,161.20,39.00,1900.00,0.88
17544.00,2.00,21.50,37.00,13600.00,0.75
6776.00,11.00,127.30,26.00,5200.00,0.47
1614.00,25.00,188.60,28.00,1300.00,0.83
3964.00,15.00,162.00,40.00,3100.00,0.68
11994.00,5.00,63.30,27.00,9300.00,0.74
2112.00,24.00,174.00,19.00,1600.00,0.54
9418.00,8.00,103.70,35.00,7300.00,0.90
7149.00,11.00,121.80,29.00,5500.00,0.88
6296.00,12.00,130.50,27.00,4900.00,0.94
12435.00,5.00,56.20,24.00,9600.00,0.52
4190.00,14.00,148.00,29.00,3200.00,0.62
15479.00,3.00,26.30,21.00,12000.00,0.82
2152.00,20.00,167.40,19.00,1700.00,0.54
16965.00,1.00,22.30,21.00,13100.00,0.92
10208.00,7.00,90.00,21.00,7900.00,0.83
4387.00,14.00,151.20,30.00,3400.00,0.50
16538.00,2.00,25.70,34.00,12800.00,0.92
3685.00,16.00,165.00,32.00,2900.00,0.81
5778.00,13.00,139.80,27.00,4500.00,0.75
17582.00,2.00,20.90,39.00,13600.00,0.93
6450.00,11.00,125.50,21.00,5000.00,0.80
2408.00,20.00,158.00,32.00,1900.00,0.69
9134.00,8.00,95.10,24.00,7100.00,0.68
3559.00,18.00,161.00,39.00,2800.00,0.80
9446.00,8.00,99.50,19.00,7300.00,0.67
7553.00,10.00,117.30,29.00,5900.00,0.79
3653.00,15.00,155.60,37.00,2800.00,0.56
2055.00,22.00,170.90,33.00,1300.00,0.65
2088.00,21.00,168.00,34.00,1600.00,0.76
1982.00,24.00,180.20,25.00,1500.00,0.90
6493.00,12.00,137.00,39.00,5000.00,0.69
2355.00,21.00,160.40,22.00,1800.00,0.70
1998.00,25.00,173.20,30.00,1500.00,0.69
7204.00,11.00,120.80,32.00,5600.00,0.59
2028.00,22.00,178.00,20.00,1600.00,0.70
1864.00,21.00,170.60,38.00,1400.00,0.70
6720.00,12.00,129.30,21.00,5200.00,0.81
2147.00,22.00,170.50,20.00,1700.00,0.86
7394.00,10.00,121.50,34.00,5700.00,0.55
2042.00,25.00,180.70,34.00,1300.00,0.74
5616.00,13.00,141.00,36.00,4400.00,0.65
14131.00,4.00,44.50,19.00,10900.00,0.69
18530.00,1.00,9.70,20.00,14400.00,0.81
16814.00,2.00,17.40,25.00,13000.00,0.64
3084.00,18.00,169.30,29.00,1400.00,0.73
6629.00,11.00,128.50,26.00,5100.00,0.88
1909.00,25.00,188.30,38.00,1500.00,0.72
7541.00,11.00,120.20,39.00,5800.00,0.89
2010.00,24.00,167.30,33.00,1600.00,0.87
2309.00,20.00,157.90,35.00,1800.00,0.52
16168.00,2.00,31.20,18.00,12500.00,0.75
8092.00,10.00,115.10,38.00,6300.00,0.80
9816.00,8.00,98.30,23.00,7600.00,0.53
12287.00,4.00,56.60,34.00,9500.00,0.75
17428.00,1.00,8.90,25.00,13500.00,0.61
6705.00,12.00,129.80,28.00,5200.00,0.60
2583.00,19.00,172.10,36.00,2000.00,0.58
4452.00,15.00,150.60,23.00,3400.00,0.52
2189.00,22.00,164.20,28.00,1700.00,0.86
2167.00,22.00,171.10,30.00,1400.00,0.81
1917.00,20.00,170.60,27.00,900.00,0.56
5191.00,13.00,144.60,34.00,4000.00,0.71
4149.00,14.00,149.80,36.00,3200.00,0.71
1737.00,25.00,186.00,20.00,800.00,0.76
2009.00,21.00,174.80,19.00,1600.00,0.70
17252.00,2.00,26.40,38.00,13400.00,0.87
2664.00,19.00,165.00,28.00,2100.00,0.79
3502.00,15.00,158.70,35.00,2700.00,0.90
2344.00,22.00,165.50,17.00,1800.00,0.62
18001.00,1.00,12.00,27.00,13900.00,0.71
16266.00,2.00,30.00,18.00,12600.00,0.80
13600.00,4.00,38.80,32.00,10500.00,0.78
9690.00,8.00,105.50,18.00,7500.00,0.85
2363.00,22.00,168.50,20.00,1800.00,0.71
9057.00,8.00,100.20,39.00,7000.00,0.71
10152.00,8.00,90.60,26.00,9100.00,0.65
9642.00,8.00,94.20,35.00,7500.00,0.45
10312.00,7.00,92.10,28.00,8000.00,0.91
9760.00,7.00,88.10,36.00,7600.00,0.49
5361.00,13.00,146.30,17.00,4200.00,0.92
12433.00,4.00,55.60,23.00,9600.00,0.67
6512.00,12.00,125.10,27.00,5000.00,0.74
5876.00,12.00,134.60,28.00,4600.00,0.66
3542.00,18.00,150.70,36.00,2700.00,0.93
2952.00,18.00,159.00,27.00,2300.00,0.68
15815.00,3.00,27.20,24.00,12300.00,0.51
16699.00,3.00,26.10,34.00,12900.00,0.88
13850.00,4.00,47.60,38.00,10700.00,0.65
2050.00,21.00,173.60,37.00,1600.00,0.87
3748.00,15.00,157.80,31.00,2900.00,0.47
3716.00,16.00,160.90,21.00,2900.00,0.76
3715.00,15.00,158.10,34.00,2900.00,0.63
2449.00,19.00,159.60,33.00,1900.00,0.74
3637.00,18.00,151.50,18.00,2800.00,0.78
3646.00,17.00,153.50,23.00,2800.00,0.90
6902.00,11.00,130.80,39.00,5300.00,0.71
16492.00,2.00,27.20,24.00,14800.00,0.91
11447.00,6.00,77.10,39.00,8900.00,0.50
13658.00,4.00,38.10,29.00,10600.00,0.63
15559.00,3.00,39.20,39.00,12100.00,0.64
2264.00,22.00,166.50,21.00,1800.00,0.61
18491.00,1.00,15.80,19.00,18500.00,0.53
5703.00,12.00,142.60,33.00,2600.00,0.92
6066.00,12.00,142.80,18.00,4700.00,0.60
5693.00,13.00,147.00,36.00,4400.00,0.81
3366.00,18.00,156.60,32.00,2600.00,0.56
6386.00,12.00,127.90,35.00,4900.00,0.55
7595.00,11.00,117.80,20.00,5900.00,0.46
2034.00,21.00,164.20,29.00,1300.00,0.72
3008.00,19.00,156.10,34.00,2300.00,0.94
5765.00,13.00,147.50,21.00,4500.00,0.63
8285.00,10.00,110.80,20.00,7400.00,0.45
16035.00,3.00,37.50,28.00,12400.00,0.81
4307.00,14.00,147.30,26.00,3300.00,0.46
2260.00,20.00,165.00,39.00,1800.00,0.83
3199.00,18.00,153.50,18.00,2500.00,0.91
2316.00,20.00,172.20,23.00,1800.00,0.60
1939.00,25.00,189.20,25.00,1500.00,0.52
4344.00,14.00,142.50,27.00,3400.00,0.93
12279.00,5.00,67.50,34.00,9500.00,0.81
15064.00,3.00,30.60,32.00,11700.00,0.78
6671.00,12.00,131.60,28.00,5200.00,0.81
8432.00,9.00,111.50,39.00,6500.00,0.67
2006.00,22.00,176.50,31.00,1600.00,0.48
3367.00,16.00,162.00,17.00,2600.00,0.82
3467.00,16.00,158.10,26.00,2200.00,0.59
7049.00,10.00,123.80,37.00,5500.00,0.87
3493.00,16.00,164.20,30.00,2700.00,0.66
6516.00,11.00,125.80,33.00,2900.00,0.69
10175.00,7.00,91.80,37.00,7900.00,0.77
3139.00,18.00,164.60,26.00,2000.00,0.77
12153.00,6.00,71.30,29.00,9400.00,0.74
2248.00,19.00,168.10,22.00,1700.00,0.64
6243.00,11.00,131.40,26.00,4800.00,0.72
12227.00,5.00,61.00,34.00,9500.00,0.58
13068.00,5.00,60.80,19.00,10100.00,0.85
2963.00,19.00,159.00,40.00,2300.00,0.47
5548.00,13.00,143.80,20.00,4300.00,0.73
11718.00,6.00,72.80,25.00,9100.00,0.79
6574.00,12.00,132.20,28.00,5100.00,0.71
3140.00,18.00,152.50,31.00,2400.00,0.54
3451.00,18.00,154.20,36.00,2700.00,0.76
16848.00,2.00,27.90,23.00,15100.00,0.53
2527.00,19.00,168.40,35.00,2000.00,0.46
9831.00,8.00,90.60,36.00,7600.00,0.67
11884.00,6.00,71.20,25.00,9200.00,0.67
6489.00,11.00,125.30,38.00,2900.00,0.72
16251.00,2.00,30.00,32.00,12600.00,0.57
6524.00,11.00,126.60,33.00,5100.00,0.66
8275.00,9.00,105.30,18.00,6400.00,0.69
8878.00,9.00,104.80,17.00,6900.00,0.51
2485.00,19.00,159.80,30.00,1900.00,0.92
10009.00,7.00,85.10,22.00,7800.00,0.71
3190.00,18.00,160.20,29.00,2500.00,0.71
2817.00,19.00,161.00,38.00,2200.00,0.54
2163.00,22.00,164.40,40.00,1700.00,0.61
2292.00,19.00,174.20,38.00,1800.00,0.86
2424.00,19.00,164.80,19.00,1900.00,0.82
2660.00,19.00,155.40,34.00,2100.00,0.60
1924.00,23.00,168.10,25.00,1500.00,0.52
9911.00,8.00,92.70,22.00,7700.00,0.86
2339.00,25.00,170.40,35.00,1800.00,0.72
1833.00,25.00,188.50,34.00,1400.00,0.83
16806.00,2.00,22.60,35.00,13000.00,0.81
3040.00,18.00,167.00,32.00,2400.00,0.70
4180.00,14.00,145.00,19.00,2600.00,0.73
18458.00,1.00,7.60,21.00,16500.00,0.63
2275.00,19.00,173.90,33.00,1800.00,0.86
3655.00,17.00,151.10,22.00,2300.00,0.87
5696.00,13.00,145.30,25.00,3600.00,0.94
11730.00,6.00,67.50,37.00,9100.00,0.61
3128.00,18.00,153.00,18.00,2400.00,0.72
2162.00,24.00,172.00,20.00,1700.00,0.93
9333.00,7.00,97.00,36.00,7200.00,0.81
2064.00,20.00,163.70,23.00,1600.00,0.46
9173.00,8.00,102.00,24.00,7100.00,0.58
15919.00,2.00,32.30,21.00,12300.00,0.62
9080.00,8.00,107.80,25.00,7000.00,0.92
4214.00,14.00,155.50,24.00,2700.00,0.88
2623.00,19.00,162.60,17.00,2000.00,0.63
5699.00,13.00,140.90,34.00,4400.00,0.57
3730.00,17.00,161.80,18.00,2900.00,0.63
1936.00,24.00,179.70,18.00,1500.00,0.53
9523.00,7.00,91.60,36.00,7400.00,0.52
2129.00,25.00,172.30,19.00,1600.00,0.82
3094.00,18.00,168.50,39.00,2400.00,0.71
1964.00,25.00,186.30,36.00,1500.00,0.68
6299.00,11.00,131.50,36.00,4900.00,0.73
5919.00,12.00,132.50,17.00,4600.00,0.73
15823.00,3.00,29.00,24.00,12300.00,0.68
2025.00,23.00,165.70,35.00,1600.00,0.70
15749.00,3.00,32.00,27.00,12200.00,0.76
2027.00,21.00,174.10,22.00,1600.00,0.71
4253.00,14.00,146.30,32.00,3300.00,0.60
18891.00,1.00,10.70,28.00,14600.00,0.74
14796.00,4.00,39.30,17.00,11500.00,0.87
8071.00,10.00,114.20,35.00,6300.00,0.87
14136.00,4.00,46.60,29.00,10900.00,0.88
12394.00,6.00,67.50,29.00,9600.00,0.48
3500.00,17.00,154.20,35.00,2700.00,0.52
2263.00,20.00,155.70,24.00,1800.00,0.51
8945.00,9.00,103.00,18.00,6900.00,0.83
6720.00,11.00,131.80,38.00,4300.00,0.47
3078.00,18.00,155.70,22.00,2400.00,0.80
16178.00,2.00,19.50,36.00,12500.00,0.67
4052.00,16.00,147.30,33.00,3100.00,0.80
3629.00,17.00,164.90,20.00,2800.00,0.78
2362.00,25.00,171.80,26.00,1800.00,0.95
3588.00,18.00,154.80,27.00,2800.00,0.89
8592.00,9.00,112.90,39.00,7700.00,0.88
18353.00,1.00,10.90,38.00,14200.00,0.93
7662.00,11.00,114.30,21.00,5900.00,0.49
4113.00,17.00,150.10,26.00,3200.00,0.53
2171.00,20.00,155.80,22.00,1700.00,0.62
12843.00,5.00,60.70,38.00,9900.00,0.84
10544.00,7.00,85.80,37.00,8200.00,0.60
3592.00,16.00,159.40,39.00,2800.00,0.79
17455.00,2.00,18.30,23.00,17500.00,0.77
1903.00,23.00,169.40,32.00,1500.00,0.68
7995.00,9.00,113.40,25.00,6200.00,0.80
7331.00,10.00,121.50,17.00,5700.00,0.77
2209.00,20.00,167.70,20.00,1400.00,0.81
3859.00,15.00,158.40,38.00,3000.00,0.74
2105.00,24.00,179.50,21.00,1300.00,0.85
3798.00,16.00,159.80,28.00,2900.00,0.81
3248.00,17.00,169.50,37.00,2500.00,0.78
7603.00,10.00,118.30,35.00,5900.00,0.85
2223.00,21.00,166.90,36.00,1000.00,0.91
2494.00,20.00,155.10,29.00,1900.00,0.71
11336.00,6.00,69.60,38.00,8800.00,0.90
14359.00,4.00,38.40,33.00,11100.00,0.77
7919.00,9.00,111.50,20.00,6100.00,0.78
1794.00,25.00,185.10,38.00,1100.00,0.86
11986.00,6.00,65.00,29.00,9300.00,0.76
2165.00,21.00,164.40,33.00,1700.00,0.50
6693.00,11.00,126.70,32.00,4200.00,0.88
1782.00,23.00,176.70,36.00,1400.00,0.86
3545.00,17.00,166.80,26.00,2700.00,0.74
9423.00,7.00,96.80,28.00,7300.00,0.66
6588.00,11.00,127.70,39.00,2900.00,0.95
2216.00,24.00,174.50,25.00,1700.00,0.82
3481.00,17.00,163.60,22.00,2700.00,0.94
2325.00,21.00,166.50,28.00,1800.00,0.78
15518.00,3.00,37.90,27.00,12000.00,0.74
3575.00,18.00,152.30,32.00,2800.00,0.86
1932.00,23.00,173.90,33.00,900.00,0.80
2437.00,19.00,172.10,38.00,1900.00,0.91
7296.00,10.00,123.00,19.00,5700.00,0.53
6959.00,11.00,123.10,22.00,5400.00,0.78
3035.00,17.00,166.40,26.00,2400.00,0.50
2422.00,20.00,159.80,32.00,1900.00,0.94
7223.00,10.00,119.40,23.00,5600.00,0.78
16000.00,2.00,27.00,33.00,12400.00,0.68
2286.00,22.00,165.00,34.00,1800.00,0.59
6668.00,11.00,131.00,29.00,5200.00,0.71
2652.00,19.00,158.00,32.00,2100.00,0.64
2233.00,22.00,161.50,40.00,1700.00,0.79
7751.00,9.00,112.20,33.00,6000.00,0.53
14515.00,3.00,39.80,19.00,11200.00,0.75
3305.00,18.00,159.60,36.00,2600.00,0.74
3756.00,16.00,150.40,20.00,2900.00,0.57
4090.00,15.00,161.50,31.00,3200.00,0.47
11908.00,6.00,72.10,37.00,9200.00,0.51
17575.00,1.00,27.00,30.00,13600.00,0.50
2183.00,20.00,159.50,28.00,1700.00,0.91
12341.00,5.00,66.50,26.00,9600.00,0.51
7522.00,9.00,116.00,23.00,5800.00,0.76
4336.00,15.00,148.00,19.00,3400.00,0.81
3787.00,17.00,153.00,25.00,2900.00,0.93
3363.00,17.00,156.80,20.00,2600.00,0.72
13256.00,4.00,51.60,23.00,10300.00,0.83
9437.00,7.00,92.00,20.00,7300.00,0.46
13070.00,5.00,54.00,20.00,10100.00,0.60
7926.00,9.00,110.30,33.00,6100.00,0.68
16856.00,2.00,19.30,23.00,13100.00,0.49
5323.00,13.00,148.80,17.00,4100.00,0.62
18498.00,1.00,8.40,28.00,14300.00,0.65
15874.00,3.00,26.20,17.00,12300.00,0.93
7513.00,11.00,115.30,40.00,5800.00,0.62
3928.00,14.00,155.90,38.00,2500.00,0.87
9697.00,8.00,98.70,20.00,7500.00,0.61
14907.00,3.00,34.70,35.00,11500.00,0.49
13340.00,4.00,49.70,39.00,10300.00,0.94
9366.00,8.00,100.90,21.00,7300.00,0.71
1920.00,23.00,170.10,33.00,1500.00,0.81
13001.00,5.00,56.10,38.00,10100.00,0.47
1941.00,24.00,170.90,36.00,1500.00,0.87
2136.00,24.00,179.90,25.00,1700.00,0.66
18666.00,1.00,12.30,21.00,14500.00,0.90
16412.00,2.00,29.40,34.00,12700.00,0.69
17652.00,1.00,26.80,21.00,15800.00,0.65
3880.00,16.00,146.00,32.00,2500.00,0.69
2210.00,20.00,168.80,34.00,1700.00,0.79
8042.00,10.00,106.90,39.00,6200.00,0.78
7159.00,11.00,115.50,21.00,5500.00,0.73
16943.00,2.00,18.60,30.00,13100.00,0.53
3943.00,15.00,163.30,18.00,3100.00,0.77
4446.00,14.00,142.60,31.00,3400.00,0.92
5964.00,12.00,136.70,34.00,3800.00,0.71
2295.00,25.00,173.70,22.00,1800.00,0.58
14076.00,4.00,38.10,29.00,10900.00,0.91
15794.00,3.00,34.20,38.00,12200.00,0.67
13163.00,4.00,52.10,38.00,10200.00,0.59
5928.00,13.00,144.40,40.00,4600.00,0.50
4487.00,14.00,143.30,23.00,2800.00,0.54
10165.00,8.00,89.30,18.00,7900.00,0.90
2200.00,21.00,169.30,34.00,1700.00,0.58
6711.00,11.00,119.30,38.00,5200.00,0.76
12545.00,5.00,57.50,28.00,9700.00,0.92
1707.00,25.00,189.20,34.00,1100.00,0.94
3887.00,16.00,157.60,31.00,3000.00,0.82
3201.00,16.00,163.50,24.00,2000.00,0.81
16567.00,3.00,29.60,18.00,12800.00,0.82
11174.00,6.00,71.20,21.00,8700.00,0.66
9854.00,8.00,95.90,37.00,7600.00,0.58
3540.00,17.00,169.20,21.00,2700.00,0.74
5973.00,12.00,131.30,38.00,4600.00,0.64
2544.00,19.00,168.40,39.00,2000.00,0.46
13038.00,4.00,55.40,31.00,10100.00,0.81
2420.00,21.00,157.40,27.00,1900.00,0.79
16531.00,2.00,34.80,36.00,12800.00,0.52
3677.00,15.00,159.70,28.00,2800.00,0.54
3468.00,17.00,156.60,34.00,2700.00,0.93
4030.00,17.00,154.90,33.00,3100.00,0.82
2603.00,21.00,156.10,25.00,2000.00,0.91
10349.00,8.00,90.70,36.00,8000.00,0.68
1681.00,23.00,179.70,28.00,1300.00,0.50
10308.00,7.00,83.00,32.00,9200.00,0.85
15216.00,2.00,33.40,23.00,11800.00,0.69
3500.00,16.00,157.50,30.00,2700.00,0.60
2266.00,19.00,167.70,24.00,1800.00,0.65
2099.00,21.00,165.30,35.00,1600.00,0.90
10244.00,7.00,82.40,36.00,7900.00,0.94
1897.00,24.00,174.30,17.00,1500.00,0.77
5395.00,13.00,151.90,35.00,4200.00,0.50
2454.00,19.00,173.10,27.00,1900.00,0.71
5909.00,12.00,136.90,33.00,4600.00,0.71
3885.00,15.00,156.80,31.00,3000.00,0.83
3121.00,17.00,156.60,31.00,2000.00,0.78
6283.00,12.00,131.20,26.00,4900.00,0.80
9204.00,9.00,98.80,30.00,7100.00,0.66
4054.00,14.00,150.60,18.00,3100.00,0.65
13872.00,4.00,53.50,27.00,10700.00,0.70
5505.00,12.00,143.10,27.00,4300.00,0.70
12260.00,5.00,65.20,32.00,9500.00,0.48
2096.00,23.00,166.20,32.00,1300.00,0.89
7304.00,10.00,112.60,37.00,5700.00,0.70
2012.00,24.00,172.80,19.00,1600.00,0.90
17963.00,2.00,16.90,32.00,18000.00,0.57
4417.00,14.00,143.90,36.00,3400.00,0.75
2576.00,19.00,160.50,37.00,2000.00,0.52
10926.00,7.00,80.30,36.00,8500.00,0.68
19183.00,1.00,12.90,17.00,17200.00,0.80
5275.00,13.00,151.50,20.00,3300.00,0.87
13087.00,5.00,65.10,28.00,10100.00,0.65
1966.00,23.00,174.70,32.00,1500.00,0.82
10523.00,7.00,91.50,20.00,8200.00,0.66
8168.00,10.00,113.20,20.00,6300.00,0.61
8327.00,10.00,106.30,17.00,6500.00,0.62
16453.00,2.00,26.10,35.00,12700.00,0.52
2293.00,20.00,168.80,36.00,1500.00,0.86
17169.00,2.00,16.90,31.00,13300.00,0.74
6186.00,11.00,133.60,19.00,4800.00,0.57
9602.00,7.00,97.20,28.00,7400.00,0.85
4489.00,15.00,147.60,21.00,3500.00,0.86
17857.00,1.00,17.00,20.00,13800.00,0.82
2208.00,21.00,165.10,29.00,1700.00,0.83
4089.00,14.00,157.30,24.00,3200.00,0.82
6692.00,11.00,120.30,40.00,4200.00,0.66
2357.00,19.00,170.20,36.00,1800.00,0.69
10004.00,7.00,93.50,27.00,8900.00,0.91
1901.00,20.00,173.90,35.00,1500.00,0.81
6854.00,12.00,125.00,32.00,5300.00,0.65
